lle_codigo,lle_llegadanal,lle_periodo,Mes,lle_valor
5031,AMALFI,2019,08,0
5579,PUERTO BERRIO,2019,08,174
76563,PRADERA,2019,08,0
68679,SAN GIL,2019,08,0
19001,POPAYAN,2019,08,1
52001,PASTO,2019,08,915
66001,PEREIRA,2019,08,8102
73001,IBAGUE,2019,08,965
27205,CONDOTO,2019,08,2
41001,NEIVA,2019,08,99
13688,SANTA ROSA DEL SUR,2019,08,21
70713,SAN ONOFRE - SUCRE,2019,08,23
23466,MONTELIBANO,2019,08,626
5647,SAN ANDRES - ISLA,2019,08,18516
13001,CARTAGENA,2019,08,40665
27075,BAHIA SOLANO,2019,08,3485
5615,RIONEGRO - ANTIOQUIA,2019,08,2
76147,CARTAGO,2019,08,40
5147,CAREPA,2019,08,8981
17001,MANIZALES,2019,08,2785
73443,MARIQUITA,2019,08,10
23001,MONTERIA,2019,08,12158
68081,BARRANCABERMEJA,2019,08,208
99524,LA PRIMAVERA,2019,08,0
5604,REMEDIOS,2019,08,11
27006,ACANDI,2019,08,92
27077,BAJO BAUDO,2019,08,56
25175,CHIA,2019,08,9
44001,RIOHACHA,2019,08,814
70215,COROZAL,2019,08,1190
27495,NUQUI,2019,08,2540
20001,VALLEDUPAR,2019,08,1075
70823,TOLU,2019,08,6
70708,SAN MARCOS,2019,08,13
50001,VILLAVICENCIO,2019,08,1366
50680,SAN CARLOS GUAROA,2019,08,0
76001,CALI,2019,08,20223
5059,ARMENIA,2019,08,2544
5154,CAUCASIA,2019,08,0
8001,BARRANQUILLA,2019,08,19012
27001,QUIBDO,2019,08,10085
27372,JURADO,2019,08,0
5873,VIGIA DEL FUERTE,2019,08,74
52835,TUMACO,2019,08,8
5250,EL BAGRE,2019,08,576
54001,CUCUTA,2019,08,4941
23068,AYAPEL,2019,08,0
20001,VALLEDUPAR,2018,08,889
50680,SAN CARLOS GUAROA,2018,08,1
13001,CARTAGENA,2018,08,40881
66001,PEREIRA,2018,08,5805
70823,TOLU,2018,08,457
5154,CAUCASIA,2018,08,2789
95001,SAN JOSE DEL GUAVIARE,2018,08,5
19001,POPAYAN,2018,08,211
27001,QUIBDO,2018,08,9569
5847,URRAO,2018,08,9
5250,EL BAGRE,2018,08,370
25175,CHIA,2018,08,0
85001,EL YOPAL,2018,08,413
27075,BAHIA SOLANO,2018,08,3670
23001,MONTERIA,2018,08,11713
5147,CAREPA,2018,08,8307
13688,SANTA ROSA DEL SUR,2018,08,22
27077,BAJO BAUDO,2018,08,14
76147,CARTAGO,2018,08,5
11001,BOGOTA,2018,08,146571
52835,TUMACO,2018,08,208
18753,SAN VICENTE DEL CAGUÁN,2018,08,0
68669,SAN ANDRÉS,2018,08,13707
25530,PARATEBUENO,2018,08,4
27372,JURADO,2018,08,138
5001,MEDELLIN,2018,08,9
52001,PASTO,2018,08,830
5585,PUERTO NARE,2018,08,4
76001,CALI,2018,08,17487
94888,MORICHAL,2018,08,19
5579,PUERTO BERRIO,2018,08,4
8001,BARRANQUILLA,2018,08,12500
17001,MANIZALES,2018,08,2019
18001,FLORENCIA,2018,08,139
5615,RIONEGRO - ANTIOQUIA,2018,08,6
91001,LETICIA,2018,08,1009
73443,MARIQUITA,2018,08,1
23466,MONTELIBANO,2018,08,61
50350,LA MACARENA,2018,08,166
44001,RIOHACHA,2018,08,399
68001,BUCARAMANGA,2018,08,6166
50001,VILLAVICENCIO,2018,08,287
27006,ACANDI,2018,08,298
73001,IBAGUE,2018,08,932
41001,NEIVA,2018,08,525
23068,AYAPEL,2018,08,10
27205,CONDOTO,2018,08,13
5059,ARMENIA,2018,08,2111
5031,AMALFI,2018,08,0
27495,NUQUI,2018,08,1971
13468,MOMPÓS,2018,08,2
70215,COROZAL,2018,08,1494
68081,BARRANCABERMEJA,2018,08,160
54001,CUCUTA,2018,08,4472
5604,REMEDIOS,2018,08,25
47001,SANTA MARTA,2018,08,19606
68001,BUCARAMANGA,2017,08,6764
5059,ARMENIA,2017,08,1893
50350,LA MACARENA,2017,08,322
18001,FLORENCIA,2017,08,95
19001,POPAYAN,2017,08,175
5604,REMEDIOS,2017,08,5
76147,CARTAGO,2017,08,2
11001,BOGOTA,2017,08,133508
5147,CAREPA,2017,08,8003
13688,SANTA ROSA DEL SUR,2017,08,9
52001,PASTO,2017,08,786
27495,NUQUI,2017,08,1728
8001,BARRANQUILLA,2017,08,15129
66001,PEREIRA,2017,08,4750
76001,CALI,2017,08,24852
70215,COROZAL,2017,08,1481
41001,NEIVA,2017,08,695
5873,VIGIA DEL FUERTE,2017,08,83
44847,URIBIA,2017,08,9
13001,CARTAGENA,2017,08,33561
50001,VILLAVICENCIO,2017,08,287
44001,RIOHACHA,2017,08,403
81001,ARAUCA,2017,08,22
25175,CHIA,2017,08,14
68081,BARRANCABERMEJA,2017,08,185
54001,CUCUTA,2017,08,4576
20001,VALLEDUPAR,2017,08,725
23068,AYAPEL,2017,08,2
52835,TUMACO,2017,08,147
27205,CONDOTO,2017,08,69
27075,BAHIA SOLANO,2017,08,2865
5154,CAUCASIA,2017,08,1459
73001,IBAGUE,2017,08,1323
73443,MARIQUITA,2017,08,2
91001,LETICIA,2017,08,1757
23001,MONTERIA,2017,08,12895
5579,PUERTO BERRIO,2017,08,31
68669,SAN ANDRÉS,2017,08,17588
27006,ACANDI,2017,08,826
5250,EL BAGRE,2017,08,672
27001,QUIBDO,2017,08,9609
70823,TOLU,2017,08,663
5001,MEDELLIN,2017,08,47
85001,EL YOPAL,2017,08,987
47001,SANTA MARTA,2017,08,16031
99001,PUERTO CARREÑO,2017,08,2
27372,JURADO,2017,08,82
73449,MELGAR,2017,08,18
5847,URRAO,2017,08,16
17001,MANIZALES,2017,08,1901
5847,URRAO,2016,08,17
76109,BUENAVENTURA,2016,08,0
25175,CHIA,2016,08,12
50573,PUERTO LÓPEZ,2016,08,3
18001,FLORENCIA,2016,08,123
50001,VILLAVICENCIO,2016,08,360
23068,AYAPEL,2016,08,0
27075,BAHIA SOLANO,2016,08,2349
91001,LETICIA,2016,08,1162
27001,QUIBDO,2016,08,10821
68081,BARRANCABERMEJA,2016,08,221
5250,EL BAGRE,2016,08,548
5001,MEDELLIN,2016,08,16
68669,SAN ANDRÉS,2016,08,14258
5154,CAUCASIA,2016,08,1868
70717,SAN PEDRO,2016,08,0
85001,EL YOPAL,2016,08,808
27006,ACANDI,2016,08,968
52835,TUMACO,2016,08,153
13688,SANTA ROSA DEL SUR,2016,08,8
11001,BOGOTA,2016,08,133458
70823,TOLU,2016,08,569
44001,RIOHACHA,2016,08,443
5147,CAREPA,2016,08,8243
76147,CARTAGO,2016,08,3
5615,RIONEGRO - ANTIOQUIA,2016,08,4
20001,VALLEDUPAR,2016,08,1219
13001,CARTAGENA,2016,08,30161
27495,NUQUI,2016,08,1489
5604,REMEDIOS,2016,08,15
73443,MARIQUITA,2016,08,3
54001,CUCUTA,2016,08,4040
8001,BARRANQUILLA,2016,08,15995
19001,POPAYAN,2016,08,222
5579,PUERTO BERRIO,2016,08,4
23001,MONTERIA,2016,08,10110
5059,ARMENIA,2016,08,1107
50350,LA MACARENA,2016,08,244
5873,VIGIA DEL FUERTE,2016,08,89
27205,CONDOTO,2016,08,2
41001,NEIVA,2016,08,714
5585,PUERTO NARE,2016,08,8
76001,CALI,2016,08,23503
52001,PASTO,2016,08,1013
73001,IBAGUE,2016,08,1256
70215,COROZAL,2016,08,1914
47001,SANTA MARTA,2016,08,11957
27372,JURADO,2016,08,125
17001,MANIZALES,2016,08,1041
66001,PEREIRA,2016,08,5007
68001,BUCARAMANGA,2016,08,6611
5615,RIONEGRO - ANTIOQUIA,2015,08,5
54001,CUCUTA,2015,08,4078
70717,SAN PEDRO,2015,08,3
23001,MONTERIA,2015,08,10893
70221,COVEÑAS,2015,08,0
27001,QUIBDO,2015,08,10028
8001,BARRANQUILLA,2015,08,13900
52001,PASTO,2015,08,1376
73001,IBAGUE,2015,08,992
13688,SANTA ROSA DEL SUR,2015,08,5
27495,NUQUI,2015,08,964
5001,MEDELLIN,2015,08,7
27372,JURADO,2015,08,0
73275,FLANDES,2015,08,0
81001,ARAUCA,2015,08,0
50001,VILLAVICENCIO,2015,08,1015
5059,ARMENIA,2015,08,1128
5847,URRAO,2015,08,6
52835,TUMACO,2015,08,129
68081,BARRANCABERMEJA,2015,08,240
20011,AGUACHICA,2015,08,0
25175,CHIA,2015,08,0
76109,BUENAVENTURA,2015,08,0
68190,CIMITARRA,2015,08,0
5250,EL BAGRE,2015,08,621
68669,SAN ANDRÉS,2015,08,13500
18001,FLORENCIA,2015,08,110
5147,CAREPA,2015,08,8852
73443,MARIQUITA,2015,08,0
15516,PAIPA,2015,08,0
5604,REMEDIOS,2015,08,41
27075,BAHIA SOLANO,2015,08,1921
70215,COROZAL,2015,08,1111
27077,BAJO BAUDO,2015,08,0
20001,VALLEDUPAR,2015,08,1331
50350,LA MACARENA,2015,08,107
5579,PUERTO BERRIO,2015,08,4
17001,MANIZALES,2015,08,866
44001,RIOHACHA,2015,08,509
8141,CANDELARIA,2015,08,2
85325,SAN LUIS DE PALENQUE,2015,08,0
19001,POPAYAN,2015,08,253
76001,CALI,2015,08,20415
5873,VIGIA DEL FUERTE,2015,08,208
27006,ACANDI,2015,08,841
17614,RIOSUCIO,2015,08,0
41001,NEIVA,2015,08,711
5154,CAUCASIA,2015,08,1826
25530,PARATEBUENO,2015,08,37
23466,MONTELIBANO,2015,08,33
76834,TULUÁ,2015,08,0
13001,CARTAGENA,2015,08,27307
73449,MELGAR,2015,08,20
66001,PEREIRA,2015,08,3928
11001,BOGOTA,2015,08,123969
70823,TOLU,2015,08,670
50568,PUERTO GAITÁN,2015,08,0
70708,SAN MARCOS,2015,08,0
5585,PUERTO NARE,2015,08,16
91001,LETICIA,2015,08,933
86568,PUERTO ASIS,2015,08,0
47001,SANTA MARTA,2015,08,11921
85001,EL YOPAL,2015,08,573
27205,CONDOTO,2015,08,0
19418,LOPEZ,2015,08,0
73168,CHAPARRAL,2015,08,0
68001,BUCARAMANGA,2015,08,7169
73001,IBAGUE,2014,08,949
19001,POPAYAN,2014,08,153
25175,CHIA,2014,08,5
15516,PAIPA,2014,08,0
54001,CUCUTA,2014,08,4841
91001,LETICIA,2014,08,767
44847,URIBIA,2014,08,0
20001,VALLEDUPAR,2014,08,1068
50350,LA MACARENA,2014,08,4
18001,FLORENCIA,2014,08,102
99001,PUERTO CARREÑO,2014,08,0
5585,PUERTO NARE,2014,08,79
27372,JURADO,2014,08,32
81001,ARAUCA,2014,08,0
19418,LOPEZ,2014,08,0
11001,BOGOTA,2014,08,126941
15272,FIRAVITOBA,2014,08,0
5591,PUERTO TRIUNFO,2014,08,0
95001,SAN JOSE DEL GUAVIARE,2014,08,0
23466,MONTELIBANO,2014,08,0
41001,NEIVA,2014,08,498
8001,BARRANQUILLA,2014,08,13681
76001,CALI,2014,08,19382
76622,ROLDANILLO,2014,08,0
5579,PUERTO BERRIO,2014,08,5
27006,ACANDI,2014,08,467
27495,NUQUI,2014,08,953
86568,PUERTO ASIS,2014,08,32
5604,REMEDIOS,2014,08,38
27001,QUIBDO,2014,08,9087
20011,AGUACHICA,2014,08,0
66001,PEREIRA,2014,08,3807
52001,PASTO,2014,08,619
5615,RIONEGRO - ANTIOQUIA,2014,08,10
97001,MITÚ,2014,08,0
68669,SAN ANDRÉS,2014,08,9401
70708,SAN MARCOS,2014,08,0
73443,MARIQUITA,2014,08,0
23001,MONTERIA,2014,08,9588
94001,INÍRIDA,2014,08,0
27075,BAHIA SOLANO,2014,08,769
47001,SANTA MARTA,2014,08,8079
20770,SAN MARTÍN,2014,08,0
5154,CAUCASIA,2014,08,1665
5847,URRAO,2014,08,4
23068,AYAPEL,2014,08,0
76147,CARTAGO,2014,08,0
70717,SAN PEDRO,2014,08,0
68081,BARRANCABERMEJA,2014,08,215
73168,CHAPARRAL,2014,08,0
70823,TOLU,2014,08,554
5001,MEDELLIN,2014,08,21
76834,TULUÁ,2014,08,0
68190,CIMITARRA,2014,08,0
73275,FLANDES,2014,08,0
17001,MANIZALES,2014,08,942
73449,MELGAR,2014,08,0
5873,VIGIA DEL FUERTE,2014,08,192
44001,RIOHACHA,2014,08,400
5059,ARMENIA,2014,08,955
85001,EL YOPAL,2014,08,632
50001,VILLAVICENCIO,2014,08,809
5147,CAREPA,2014,08,8191
13001,CARTAGENA,2014,08,21564
19318,GUAPI,2014,08,0
27077,BAJO BAUDO,2014,08,0
52565,PROVIDENCIA,2014,08,0
52835,TUMACO,2014,08,154
19142,CALOTO,2014,08,0
5250,EL BAGRE,2014,08,472
27205,CONDOTO,2014,08,15
13688,SANTA ROSA DEL SUR,2014,08,0
70215,COROZAL,2014,08,846
19809,TIMBIQUI,2014,08,0
68001,BUCARAMANGA,2014,08,6378
5604,REMEDIOS,2013,08,302
54001,CUCUTA,2013,08,4034
76147,CARTAGO,2013,08,0
5585,PUERTO NARE,2013,08,100
86568,PUERTO ASIS,2013,08,37
25175,CHIA,2013,08,3
70708,SAN MARCOS,2013,08,0
66001,PEREIRA,2013,08,4440
13442,MARÍA LA BAJA,2013,08,4
27077,BAJO BAUDO,2013,08,1
50568,PUERTO GAITÁN,2013,08,9
85250,PAZ DE ARIPORO,2013,08,0
5847,URRAO,2013,08,0
68001,BUCARAMANGA,2013,08,6799
81001,ARAUCA,2013,08,0
97001,MITÚ,2013,08,0
73001,IBAGUE,2013,08,960
27205,CONDOTO,2013,08,61
27075,BAHIA SOLANO,2013,08,1231
20295,GAMARRA,2013,08,4
41001,NEIVA,2013,08,689
23068,AYAPEL,2013,08,0
5284,FRONTINO,2013,08,0
5615,RIONEGRO - ANTIOQUIA,2013,08,18
20011,AGUACHICA,2013,08,0
73168,CHAPARRAL,2013,08,0
23417,LORICA,2013,08,0
